"n","K","Empirical","Mean","Median","Percent_Err_Mean","Percent_Err_Median"
100,20,0.419066170057112,0.440424286755524,0.412472409246211,5.09659767943122,-1.57344144720684
100,50,0.262657660463599,0.278681225118235,0.276170894858276,6.10055104669491,5.14480878677809
100,100,0.186977551797787,0.201240504018672,0.202234973653332,7.6281628910782,8.16002868197017
100,200,0.132120720610481,0.142690685067594,0.1421873573063,8.00023221813628,7.61927171552269
100,500,0.0837107511027371,0.0901952931693696,0.0901038753157211,7.74636708094292,7.63716025572132
100,1000,0.0559714013570794,0.0638298632749158,0.0637199179373552,14.0401378691627,13.8437065937348
